gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3803449302	cd5b59bd-6e4b-4c08-aa12-5a65d7a95a8a	396E87990565FFAEDE23573EF5D5F308.mc.01AF3CD20565FFAED36757DBF786FB63	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas 1894)	(Thomas 1894)				PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													2437635	2437635	MATERIAL_CITATION							CC0_1_0					2022-10-08T09:54:53.758Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3774774777	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355721/1430017/748737	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)			Zaire, Kivu, Musimba		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1965-06-27T00:00:00	27	6	1965	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1968-1317-s				CC_BY_4_0					2022-09-08T13:12:33.151Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3774753429	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355734/1430030/748758	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)					PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1966-12-20T00:00:00	20	12	1966	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1969-0147-s				CC_BY_4_0		Eisentraut, M.			2022-09-08T13:12:29.128Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3774752814	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355720/1430016/748735	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)			Zaire, Kivu, Tshibati		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1965-06-21T00:00:00	21	6	1965	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1968-1316-s				CC_BY_4_0					2022-09-08T13:12:29.021Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3774751818	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355722/1430018/748740	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)					PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1967-04-27T00:00:00	27	4	1967	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1968-1318-sk				CC_BY_4_0					2022-09-08T13:12:28.774Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3774749962	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355719/1430015/748734	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)			Zaire, Kivu, Kalengo		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1965-03-04T00:00:00	4	3	1965	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1968-1315-sk				CC_BY_4_0					2022-09-08T13:12:28.329Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3774746438	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224355727/1430023/748749	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)			Zaire, Kivu, Kahuzi		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862									1968-04-21T00:00:00	21	4	1968	2437635	2437635	PRESERVED_SPECIMEN	ZFMK	MAM	MAM1968-1319-s				CC_BY_4_0					2022-09-08T13:12:27.428Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3028078500	26098c25-8f7f-4c71-97ac-1d3db181c65e	http://n2t.net/ark:/65665/33e6226a4-70a3-4fb3-b544-80025092cc75	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		RW	Uinka Banda, Syangugu		PRESENT		bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-06-12T00:00:00	12	6	1962	2437635	2437635	MATERIAL_SAMPLE	USNM	MAMM					CC0_1_0		R. Elbel			2022-10-01T11:14:07.420Z		
3028025931	26098c25-8f7f-4c71-97ac-1d3db181c65e	http://n2t.net/ark:/65665/3bc073bd5-5167-4212-8ec7-7e226d506cb1	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		RW	Uinka Banda, Syangugu		PRESENT		bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-06-07T00:00:00	7	6	1962	2437635	2437635	MATERIAL_SAMPLE	USNM	MAMM					CC0_1_0		R. Elbel			2022-10-01T11:14:03.540Z		
3026160127	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/ffeccdec-09ec-4d0d-9565-26bd3d8cd279	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)				PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1954-07-04T00:00:00	4	7	1954	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	21452				CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:36.426Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3026080257	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/ccd8946a-043c-4c4c-91af-7425e86aac3f	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1935-01-01T00:00:00		1	1935	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4668		Frechkop Serge (M.)	1937-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:35.072Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3026045334	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/ad3f2b87-332c-415b-85c3-6b1553d32a94	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1958-03-14T00:00:00	14	3	1958	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	13488		Misonne Xavier (M.)	1962-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:17.181Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3026007870	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/9168eb09-60d8-4c9d-851d-854f8955844d	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed	0.333333	29.466667	1000.0						1949-02-04T00:00:00	4	2	1949	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	10326		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:16.667Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025981358	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/73776c6b-c2b1-4ab7-8d67-e9b8fe1f53d2	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-07T00:00:00	7	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4669		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:31.783Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025860334	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/0034218a-ccda-4690-af76-7fc57982a5dc	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1958-03-14T00:00:00	14	3	1958	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	13488		Misonne Xavier (M.)	1962-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:27.918Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025654187	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/6b777d8c-eb8d-4f1a-a628-103f67048220	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-21T00:00:00	21	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4670		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:32.564Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025636659	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/54bdf5a3-574c-4cae-8f57-a6b64bdaf796	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-21T00:00:00	21	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4670		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:15.121Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025596165	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/3910cb32-e224-42fa-9eb3-8bb870a3d719	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-07T00:00:00	7	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4669		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:14.125Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025555018	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/15becb8f-f93b-47ad-a482-1133a8d86ee1	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1935-01-01T00:00:00		1	1935	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4668		Frechkop Serge (M.)	1937-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T00:20:11.766Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024411543	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/6b777d8c-eb8d-4f1a-a628-103f67048220	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-21T00:00:00	21	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4670		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:43.958Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024404990	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/9168eb09-60d8-4c9d-851d-854f8955844d	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed	0.333333	29.466667	1000.0						1949-02-04T00:00:00	4	2	1949	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	10326		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:40.787Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024385193	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/0034218a-ccda-4690-af76-7fc57982a5dc	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1958-03-14T00:00:00	14	3	1958	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	13488		Misonne Xavier (M.)	1962-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:31.506Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024384935	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/ffeccdec-09ec-4d0d-9565-26bd3d8cd279	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)				PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1954-07-04T00:00:00	4	7	1954	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	21452				CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:31.370Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024381091	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/ad3f2b87-332c-415b-85c3-6b1553d32a94	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1958-03-14T00:00:00	14	3	1958	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	13488		Misonne Xavier (M.)	1962-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:29.379Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024375974	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/54bdf5a3-574c-4cae-8f57-a6b64bdaf796	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-21T00:00:00	21	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4670		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:26.734Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024367673	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/73776c6b-c2b1-4ab7-8d67-e9b8fe1f53d2	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-07T00:00:00	7	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4669		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:22.461Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024363707	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/ccd8946a-043c-4c4c-91af-7425e86aac3f	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1935-01-01T00:00:00		1	1935	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4668		Frechkop Serge (M.)	1937-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:20.442Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024359821	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/3910cb32-e224-42fa-9eb3-8bb870a3d719	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1938-03-07T00:00:00	7	3	1938	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4669		Frechkop Serge (M.)	1942-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:18.415Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3024357091	8581f44d-7373-4138-9a3f-7d7508047419	https://darwin.naturalsciences.be/uri/object/15becb8f-f93b-47ad-a482-1133a8d86ee1	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus (Thomas, 1894)	(Thomas, 1894)	CD			PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed									1935-01-01T00:00:00		1	1935	2437635	2437635	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	4668		Frechkop Serge (M.)	1937-01-01T00:00:00	CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2022-09-09T07:09:16.983Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
2575229110	2d0a21e0-0330-4c83-8be3-7234482f138d	NMK:MAM: 2020-COL: SM-257	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Mt. Kenya		PRESENT		fd515d3a-b237-42de-bba6-760008580da5	-0.1527	37.3092							1938-04-15T00:00:00	15	4	1938	2437635	2437635	PRESERVED_SPECIMEN	NMK	MAM	NMK:MAM: 2020-COL: SM-257				CC_BY_NC_4_0		no record			2022-09-08T12:53:55.296Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1937496674	fa443019-139e-4123-8a77-a75e950908fa	aea6b174-8444-470a-be38-0a9fd689873d	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Mt. Kenya		PRESENT		5a1a662b-4ec7-4b73-95bd-6356ebde1ba8									2009-06-30T00:00:00	30	6	2009	2437635	2437635	HUMAN_OBSERVATION							CC_BY_4_0					2022-09-09T10:53:40.483Z		
1937496607	fa443019-139e-4123-8a77-a75e950908fa	7b73a8d5-6d2d-4261-a236-af2dbedeaeeb	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Mt. Kenya		PRESENT		5a1a662b-4ec7-4b73-95bd-6356ebde1ba8									2009-06-30T00:00:00	30	6	2009	2437635	2437635	HUMAN_OBSERVATION							CC_BY_4_0					2022-09-09T10:53:39.003Z		
1919825997	7e380070-f762-11e1-a439-00145eb45e9a	fd48711e-e6e4-48d3-a1e4-a758daea7335	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CF	Lower Welle River [Kemmo]  (=Ft.Possel) junction of Tomi River with Ugangui River. French  Equatorial Af. 5 N 19 10'E		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									1905-11-02T00:00:00	2	11	1905	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1907.7.8.192				CC0_1_0		Gosling,Capt.G.B			2022-10-12T14:24:28.776Z		TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919825950	7e380070-f762-11e1-a439-00145eb45e9a	b81c7b26-cc0f-4b72-8fc8-5b75b85f451d	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		SD	Lockor, 50 mi.West of Nile [Loka, 60  mi.S.W. of Fort Berkeley, Lado District]. Anglo-Egyptian Sudan.		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1904.9.28.2				CC0_1_0		Colonel J. Harrison			2022-10-12T14:23:57.777Z		TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919825927	7e380070-f762-11e1-a439-00145eb45e9a	ea05f2e6-d38e-43d7-b691-c43a36866309	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus	sclateri	SUBSPECIES	Thryonomys gregorianus sclateri Thomas, 1897	Thryonomys gregorianus sclateri		MW	Nyika Plateau, N.Nyasa, 6000-7000  ft. Nyasaland.		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862					1981.1999999999998	152.39999999999998			1896-06-01T00:00:00		6	1896	4264775	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1897.10.1.253				CC0_1_0		A Whyte			2022-10-12T14:23:57.777Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919825924	7e380070-f762-11e1-a439-00145eb45e9a	325e0730-9197-412c-8f53-536b1ec8e5ef	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		KE	Luiji Reru River, Konu, Kikuru, 5700  ft. Kenya.		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862					1737.36				1893-06-10T00:00:00	10	6	1893	2437635	2437635	PRESERVED_SPECIMEN	NHMUK	ZOO	1893.12.7.4				CC0_1_0		Dr J. Gregory			2022-10-12T14:23:57.742Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
